Nombre;Categoria;Stock;Precio;Código
Aceto balsámico 500 cc;aceites-sal-y-condimentos;50;11990;722173013212
Base para preparar pescado frito Gourmet sobre 80 g;aceites-sal-y-condimentos;50;2230;160440064693
Canela molida Gourmet 18 g;aceites-sal-y-condimentos;50;4390;810108715196
Orégano entero frasco 30 g;aceites-sal-y-condimentos;50;7060;227776284997
Sal Lobos molinillo 88 g;aceites-sal-y-condimentos;50;10890;649429339365
Semillas de Sésamo Gourmet Bolsa 100 g, Tostado;aceites-sal-y-condimentos;50;5330;9077604155
Base para Preparar Gourmet Sobre 42 g, Tortilla;aceites-sal-y-condimentos;50;2230;37266153021
Vinagre de vino rosado 500 ml;aceites-sal-y-condimentos;50;3490;601196194898
Pimienta Negra molida frasco 28 g;aceites-sal-y-condimentos;50;5730;137256020042
Mix Gourmet hamburguesa garbanzos 200 g;aceites-sal-y-condimentos;50;6330;812933332805
Merquén frasco 21 g;aceites-sal-y-condimentos;50;4390;425960738577
Vinagre de manzana 1 L;aceites-sal-y-condimentos;50;11160;686319984521
Aceite de Oliva extra virgen 2 L;aceites-sal-y-condimentos;50;39890;477368398498
Base para Preparar Gourmet Sobre 80 g, Pollo Crispy;aceites-sal-y-condimentos;50;2230;957506750238
Sucedáneo de jugo de limón de Pica 500 ml;aceites-sal-y-condimentos;50;5260;789097274387
Pimienta Negra molida sobre 100 g;aceites-sal-y-condimentos;50;8890;547858749226
Aceite de Oliva extra virgen 500 ml;aceites-sal-y-condimentos;50;15830;542591531707
Molinillo condimento Carne Premium frasco 45 g;aceites-sal-y-condimentos;50;12560;740211139623
Pimienta Negra Gruesa Molida Gourmet Frasco 29 g;aceites-sal-y-condimentos;50;5730;11426229531
Sazonador para Tacos Gourmet Sobre 48 g;aceites-sal-y-condimentos;50;3660;191805902885
Aliño limón 60% natural 320 ml;aceites-sal-y-condimentos;50;4690;721923896431
Sazonador para Guacamole Gourmet Sobre 28 grs.;aceites-sal-y-condimentos;50;3660;154307532818
Sal fina 1 kg;aceites-sal-y-condimentos;50;1730;919992034849
Aceite de Oliva clásico extra virgen 500 ml;aceites-sal-y-condimentos;50;0;3858880898
Popurrí de Pimienta frasco 35 g;aceites-sal-y-condimentos;50;12330;561914679654
Sazonador provenzal 120 g;aceites-sal-y-condimentos;50;9230;820116006584
Aceto balsámico di modena 500 ml;aceites-sal-y-condimentos;50;8990;689823035142
Atún lomitos en agua 104 g drenado;conservas;50;3660;140147182281
Jurel al natural 300 g drenado;conservas;50;5160;286823570357
Leche Condensada Leche Sur 397g;conservas;50;4390;840058678175
Jurel al natural lata 300 g drenado;conservas;50;5990;112124550488
Compota manzana 90 g;conservas;50;1260;762755246303
Atún lomitos en agua 104 g drenado;conservas;50;9660;133875761848
Leche condensada 397 g;conservas;50;7090;903718874764
Compota pera manzana 90 g;conservas;50;1260;426331305848
Atún lomitos en aceite 104 g drenado;conservas;50;9660;118226069739
Champiñones laminados 230 g drenado;conservas;50;3660;839528160548
Atún lomitos ahumados 104 g drenado;conservas;50;9660;100123941543
Leche Condensada Nestlé 397g;conservas;50;5460;890265908752
Atún lomitos agua 104 g drenado;conservas;50;4190;771248166873
Crema de Leche Nestlé 157g;conservas;50;0;451003291342
Palmitos en trozos 220 g;conservas;50;3090;113006605245
Palmitos en rodajas 220 g drenado;conservas;50;6190;450917464094
Porotos negros 390 g;conservas;50;3330;701646901350
Atún lomitos en agua 104 g drenado;conservas;50;5290;791532360722
Crema de Leche Nestlé 236g;conservas;50;0;493351149593
Porotos negros caja 380 g;conservas;50;7820;490836401038
Champiñones enteros 230 g drenado;conservas;50;3660;173069642049
Choritos en aceite 100 g drenado;conservas;50;3890;67473493117
Garbanzos 390 g;conservas;50;3330;551664153691
Atún desmenuzado en aceite 104 g drenado;conservas;50;2290;101477793796
Duraznos en trozos 340 g drenado;conservas;50;3990;882079868421
Atún lomitos en aceite 104 g drenado;conservas;50;5290;679459143161
Atún desmenuzado en agua 104 g drenado;conservas;50;2290;949167481961
Piñas en trozos 340 g drenado;conservas;50;4330;306380886719
Porotos blancos 390 g;conservas;50;3330;746839384547
Arvejas 252 g;conservas;50;2590;465104415436
Compota durazno 90 g;conservas;50;1330;182079855524
Atún lomitos aceite 104 g drenado;conservas;50;4190;324314930688
Porotos Wasil Caja 380 g, Blancos, Listos para servir;conservas;50;7820;407026394957
Compota manzana 90 g;conservas;50;2320;667561574915
Compota manzana 90 g;conservas;50;1330;835636654125
Leche condensada doypack 200 g;conservas;50;3630;312176178903
Lentejas 390 g;conservas;50;3330;20357998398
Piñas en rodajas 340 g drenado;conservas;50;4330;460607824855
Duraznos mitades 470 g;conservas;50;4960;127312310197
Compota Vivo Mifrut plátano 90 g;conservas;50;1630;188501151960
Corazón de Palmito en rodajas 220 g drenado;conservas;50;7190;845357027678
Leche evaporada Ideal 375ml 400g;conservas;50;5460;187291648588
Leche evaporada 386 ml;conservas;50;4590;198889649449
Duraznos mitades 230 g drenado;conservas;50;3130;231729608334
Porotos rojos 390 g;conservas;50;3330;201339578184
Garbanzos Wasil Caja 380 g;conservas;50;7820;746239639063
Choritos al natural 213 g drenado;conservas;50;8330;57695012250
Palmitos en rodajas 220 g drenado;conservas;50;7490;150322975492
Durazno en cubitos 200 g drenado;conservas;50;3460;642052556690
Lentejas Wasil Caja 380 g, Listas para servir;conservas;50;7820;8205195908
Choritos al natural bajo en sodio 100 g drenado;conservas;50;10320;62458902210
Porotos rojos Wasil listo para servir 380 g;conservas;50;7820;991515103228
Duraznos en cubitos 380 g;conservas;50;3260;325650852805
Surtido de mariscos en aceite 213 g drenado;conservas;50;8960;863956147578
Garbanzos listos 390 g;conservas;50;4130;713377925428
Atún en lomitos con salsa de tomate 110 g drenado;conservas;50;9660;175983918646
Durazno mitades 340 g drenado;conservas;50;3990;519500485587
Choclo Wasil 340 g;conservas;50;3790;299464035634
Surtido de mariscos en agua 213 g drenado;conservas;50;8960;639046886461
Choclito cócktail 230 g drenado;conservas;50;7960;969402013883
Choritos ahumados 100 g drenado;conservas;50;4860;197437264248
Choritos en aceite Maxima 100 g drenado;conservas;50;3330;474789971150
Mix de frutas durazno, pera y cerezas 240 g;conservas;50;6890;702124403637
Compota pera 90 g;conservas;50;0;118565518212
Choritos al natural 100 g drenado;conservas;50;4860;278178926916
Choritos en aceite 213 g drenado;conservas;50;8330;806077969886
Duraznos en cubos 240 g;conservas;50;6890;792045313615
Arvejas 170 g drenado;conservas;50;1660;633350853891
Duraznos mitades 822 g;conservas;50;7260;950277704913
Porotos Granados Wasil 380 g;conservas;50;13090;413917821723
Crema Nestlé light tarro 157 g;conservas;50;4630;285805517031
Crema batida de coco libre de gluten y lactosa 400 ml;conservas;50;7330;304284714765
Choritos al natural Maxima 100 g drenado;conservas;50;0;954632734150
Choritos salsa picante 100 g drenado;conservas;50;4760;731792174118
Surtido de mariscos en agua 100 g drenado;conservas;50;8930;758154633285
Cocktail de frutas 340 g drenado;conservas;50;5760;780735841541
Surtido de mariscos 200 g drenado;conservas;50;12560;447906452454
Compota Vivo Frut naranja y zanahoria 120 gr;conservas;50;2430;938069605108
Choritos en aceite 100 g drenado;conservas;50;10320;104615871252
Champiñones laminados 400 g;conservas;50;5890;158423103543
Pimiento California 220 g drenado;conservas;50;5330;884067100335
Carbonada Wasil 380 g;conservas;50;13090;725472934563
Piñas en rodajas 490 g drenado;conservas;50;6330;993362318274
Surtido de mariscos en aceite 100 g drenado;conservas;50;8930;208355165113
Palmitos enteros 220 g drenado;conservas;50;9490;240645657396
Duraznos en trocitos 250 g drenado;conservas;50;3130;950403639904
Lentejas con chorizo 380 g;conservas;50;13090;320168033894
Corazón de Palmito entero 220 g drenado;conservas;50;8830;244160530290
Espárragos verdes 425 g;conservas;50;9060;740277671329
Crema de zapallo 380 g;conservas;50;5630;729207857125
Crema Lista Maggi De la Huerta Champiñones a las finas hierbas 250g;conservas;50;5660;47072939567
Surtido de mariscos en aceite 200 g drenado 425 g neto;conservas;50;12560;85544656544
Sardinas en aceite de oliva 88 g drenado;conservas;50;6330;547677289027
Corazones de Alcachofas 400 g;conservas;50;9990;385987282326
Alimento de coco condensado Samui, 320 g;conservas;50;7330;183516920705
Cocktail de frutas 480 g drenado;conservas;50;14720;583099335493
Crema de leche 170 g;conservas;50;2760;334038390198
Duraznos mitades 425 g;conservas;50;4930;896061545636
Piñas en trocitos y almíbar lata 565 g;conservas;50;6890;368748435394
Surtido de mariscos natural Máxima, 100 g drenado;conservas;50;4330;718758496663
Compota manzana, pera, espinaca y zapallo italiano 90 g;conservas;50;1630;840983275771
Atún desmenuzado en agua 104 g drenado;conservas;50;2560;38160415198
Duraznos trocitos 230 g drenado;conservas;50;4930;349686355934
Tomaticán Wasil 380 g, Comida Lista;conservas;50;13090;934498160590
Compota plátano y yoghurt 90 g;conservas;50;1630;552182289895
Crema Lista Tomate Albahaca 250 g;conservas;50;5660;427261319625
Espárragos 100 g;conservas;50;5990;846919782804
Cerezas marrasquino rojas 140 g;conservas;50;7930;959121150483
Choritos al natural 100 g drenado;conservas;50;3960;832965823995
Piñas en rodajas y almíbar lata 567 g;conservas;50;6890;716634489037
Atún lomitos en aceite 220 g drenado;conservas;50;6660;345579481874
Champiñones enteros 400 g;conservas;50;5890;511074351725
Choritos al natural 100 g drenado 190 g neto;conservas;50;5490;667146184476
Durazno Wasil 265 g drenado, 500 g neto, En cubitos, Listos para servir, Tetra;conservas;50;3730;204355519487
Porotos negros listos 390 g;conservas;50;4130;871114886521
Compota manzana, zapallo y plátano 90 g;conservas;50;1630;566401841825
Crema de espinaca lista 390 g;conservas;50;6260;358913700197
Choclo dulce 140 g drenado;conservas;50;2990;20876895563
Lentejas listas 390 g;conservas;50;4130;837545315064
Choritos en aceite 190 g drenado;conservas;50;5990;158742939808
Choritos en agua 100 g drenado;conservas;50;5830;382848085658
Paté de ternera 100 g;conservas;50;3990;762555489618
Cholgas en aceite 100 g drenado;conservas;50;6860;374093866542
Alimento de coco evaporado libre de gluten y lactosa 360 ml;conservas;50;6660;206008225116
Arvejas Finas Wasil 170 g drenado;conservas;50;2390;781477217816
Sardinas en aceite 90 g drenado;conservas;50;2890;641956589693
Alimento de coco 400 ml;conservas;50;5990;267977522180
Surtido de mariscos al agua 100 g drenado;conservas;50;6830;967475806563
Duraznos cubitos 590 g;conservas;50;6130;303491067732
Garbanzos con espinaca listos 390 g;conservas;50;7090;216659681791
Jibia en agua 200 g drenados;conservas;50;12290;457246082424
Choritos en aceite 100 g drenado 190 g neto;conservas;50;5830;299786360604
Choritos al natural 213 g drenado;conservas;50;10160;40289302295
Palmitos corte spaghetti 220 g drenado;conservas;50;8760;114109188255
Choritos en aceite 110 g drenado 190 g neto;conservas;50;5490;368519765713
Duraznos mitades 590 g;conservas;50;6130;689571618492
Surtido Caldillo al natural lata 213 g drenado;conservas;50;8760;718062572196
Choritos en aceite lata 213 g drenado;conservas;50;10160;732443325656
Chorito al natural bajo en sodio 190 g neto;conservas;50;0;657713997298
Choritos lata 200 g drenado;conservas;50;11890;782696154980
Surtido de Mariscos al aceite Maxima 100 g drenado;conservas;50;4330;263034413919
Atún lomitos en agua 220 g drenado;conservas;50;6660;41865360079
Choritos en aceite 200 g drenado;conservas;50;11890;625779550135
Porotos blancos listos 390 g;conservas;50;4130;938156629919
Cholgas al natural 100 g drenado;conservas;50;6860;143850104349
Jurel al natural reducido en sodio 300 g drenado;conservas;50;6830;161040587259
Salmón lata al natural 100 g drenado;conservas;50;9990;292520238556
Pimiento morrón netero 185 g;conservas;50;4930;734681558024
Crema de lentejas receta casera 380 g;conservas;50;5630;123550835537
Atún desmenuzado al agua Máxima 170 g;conservas;50;1990;405573612260
Salmón lata en aceite 100 g drenado;conservas;50;9990;341902148194
Surtido de caldillo 116 g drenado;conservas;50;6430;152338050228
Leche azucarada 397 g;conservas;50;3730;654539168280
Choritos Aceite Angelmo 213 Gr Dr;conservas;50;8930;95655602122
Choritos al Natural Angelmo Lata, 213 g, Drenado;conservas;50;8930;866110872345
Choritos en aceite 104 g drenado;conservas;50;4630;43812568008
Crema de tomates receta casera 380 g;conservas;50;5630;218700090764
Cup durazno cubo 452 g;conservas;50;8890;485107080407
Cup pera cubo 452 g;conservas;50;8890;851144992046
Picadillo de marisco 213 g drenado;conservas;50;6660;501103610689
Harina con polvos de hornear 1 kg;harina-y-complementos;50;3830;760609971232
Harina sin polvos de hornear 1 kg;harina-y-complementos;50;3830;614863960087
Sémola trigo candeal 500 g;harina-y-complementos;50;4160;179181348343
Harina integral 1 kg;harina-y-complementos;50;5130;651955275429
Levadura seca 10 g;harina-y-complementos;50;790;911884992745
Harina con polvos de hornear 1 kg;harina-y-complementos;50;4890;297791209980
Polvo de hornear Imperial Lata 200g;harina-y-complementos;50;7330;758874753932
Sémola 100% trigo 250 g;harina-y-complementos;50;2160;96944284084
Almidón de maíz caja 250 g;harina-y-complementos;50;10160;324537766841
Harina envase papel 1 kg;harina-y-complementos;50;4860;324772639043
Harina sin polvos de hornear 1 kg;harina-y-complementos;50;4890;163655765974
Harina sin polvos de hornear 3 kg;harina-y-complementos;50;13760;395615855455
Chuño Martini 250 g;harina-y-complementos;50;2660;37729590645
Harina de Maíz blanca precocida 1 Kg;harina-y-complementos;50;8590;559830741512
Harina especial repostería 650 g;harina-y-complementos;50;5060;994132569946
Pack 10 un. Levadura seca 10 g;harina-y-complementos;50;7630;772302202900
Almidón de maíz sachet 100 g;harina-y-complementos;50;6490;496959486048
Harina con polvos de hornear 1 kg;harina-y-complementos;50;3690;450090470850
Harina extra fina 100% natural precocida 1 kg;harina-y-complementos;50;7590;553904509776
Harina de maíz amarillo extra fina 1 kg;harina-y-complementos;50;7960;646899560121
Harina tostada 500 g;harina-y-complementos;50;3560;827361368828
Harina de arroz 500 g;harina-y-complementos;50;3560;523020153908
Harina de fuerza 1 kg;harina-y-complementos;50;0;218493510094
Harina Mi Tierra 400 g, de linaza;harina-y-complementos;50;5790;139318639926
Harina multipropósito sin gluten 500 g;harina-y-complementos;50;10990;858049078010
Polenta doypack 250 g;harina-y-complementos;50;2860;121599971449
Harina de maíz 1 kg;harina-y-complementos;50;11160;3870278180
Harina de coco Mi Tierra, 400 g;harina-y-complementos;50;7530;793579088785
Harina de quinoa Mi Tierra 400 g, Sin gluten;harina-y-complementos;50;9760;900306741129
Harina de Maíz blanca PAN 1 kg;harina-y-complementos;50;8160;268426220694
Sémola trigo candeal 250 g;harina-y-complementos;50;2760;62965041117
Levadura nutricional Manare 100 g;harina-y-complementos;50;21630;361154904135
Harina de Maíz amarillo 1 kg;harina-y-complementos;50;8160;891883978141
Harina almendra 453 g;harina-y-complementos;50;43330;702166715798
Harina almendra natural 453 g;harina-y-complementos;50;43330;834924370680
Harina de fuerza 1 kg;harina-y-complementos;50;9420;386579420731
Mayonesa 789 g;aderezos-y-salsas;50;0;15886034963
Mayonesa regular doypack 930 g;aderezos-y-salsas;50;0;219979492897
Ketchup regular doypack 1000 g;aderezos-y-salsas;50;16790;218120766333
Mayonesa 394 g;aderezos-y-salsas;50;9330;985620209571
Mayonesa 850 g;aderezos-y-salsas;50;12590;328232367983
Mostaza 1 kg;aderezos-y-salsas;50;5960;281524446792
Ketchup 1 kg;aderezos-y-salsas;50;7390;780378065007
Ketchup regular doypack 500 g;aderezos-y-salsas;50;11560;492462010331
Ketchup 397 g;aderezos-y-salsas;50;0;961896371092
Salsa de Soya 500 cc;aderezos-y-salsas;50;8230;901599523428
Ketchup regular doypack 1000 g;aderezos-y-salsas;50;7160;864694742985
Mostaza 900 g;aderezos-y-salsas;50;5190;827068711770
Mayonesa americana 895 g;aderezos-y-salsas;50;10990;805804352872
Mayonesa Supreme Artesana 380 g;aderezos-y-salsas;50;17760;644520564394
Mayonesa regular doypack 744 g;aderezos-y-salsas;50;19730;439337111407
Salsa soya 500 ml;aderezos-y-salsas;50;0;231517615321
Mostaza 500 g;aderezos-y-salsas;50;6720;658909428701
Mostaza 240 g;aderezos-y-salsas;50;2960;119679293602
Mayonesa 350 g;aderezos-y-salsas;50;7660;766469569760
Ketchup 500 g;aderezos-y-salsas;50;8390;741469691581
Mayonesa Light Cuisine 950 g;aderezos-y-salsas;50;10390;143173901855
Mayonesa Supreme regular 735 g;aderezos-y-salsas;50;27260;317797229666
Mayonesa americana 447 g;aderezos-y-salsas;50;7330;250173848859
Mostaza regular doypack 250 g;aderezos-y-salsas;50;3290;224291795523
Mayonesa vegana original doypack 700 g;aderezos-y-salsas;50;11330;379457930910
Mostaza regular botella 240 g;aderezos-y-salsas;50;3990;425313584982
Salsa de Soya 165 cc;aderezos-y-salsas;50;5390;739000881815
Mayonesa light doypack 760 g;aderezos-y-salsas;50;20720;39071006330
Mostaza regular doypack 1000 g;aderezos-y-salsas;50;0;555951873537
Mayonesa Supreme regular 372 g;aderezos-y-salsas;50;7330;727740040691
Mostaza 240 g;aderezos-y-salsas;50;3090;714709004542
Mayonesa Supreme Artesana 315 g;aderezos-y-salsas;50;17060;581054310966
Mayonesa regular 760 g;aderezos-y-salsas;50;16190;466361621829
Mayonesa vegana doypack 670 g;aderezos-y-salsas;50;18760;859815979167
Ketchup 240 g;aderezos-y-salsas;50;3560;980199728170
Salsa BBQ original 510 g;aderezos-y-salsas;50;0;821694817256
Ketchup regular doypack 500 g;aderezos-y-salsas;50;4430;541478493868
Mostaza 240 g;aderezos-y-salsas;50;1990;998255236847
Mayonesa Supreme clásica 380 g;aderezos-y-salsas;50;17760;948402196073
Ketchup 567 g;aderezos-y-salsas;50;8330;56392404115
Mostaza regular doypack 250 g;aderezos-y-salsas;50;3490;148090341267
Salsa Barbecue 280 g;aderezos-y-salsas;50;6190;159312135034
Mostaza Pinchwaist 227 g;aderezos-y-salsas;50;4330;184683942375
Mostaza Yellow 397 g;aderezos-y-salsas;50;5990;773104991854
Ají Pebre 240 g;aderezos-y-salsas;50;2990;868180261138
Mayonesa regular doypack 700 g;aderezos-y-salsas;50;9290;888867953194
Mayonesa Supreme Artesana 735 g;aderezos-y-salsas;50;27260;8713426413
Salsa de Ajo y Aceite Chovi Tipo Allioli, Envase flexible 280 cc.;aderezos-y-salsas;50;7660;945966029983
Mostaza 226 g;aderezos-y-salsas;50;16020;295983185575
Aderezo Squeeze Original 350 g;aderezos-y-salsas;50;15290;666413971624
Ají pebre botella 240 g;aderezos-y-salsas;50;4190;224615403805
Ketchup 397 g;aderezos-y-salsas;50;15280;917224759110
Ketchup Máxima 240 g;aderezos-y-salsas;50;2430;723226678503
Ají crema Chile 900 g;aderezos-y-salsas;50;5330;754044042113
Ketchup 567 g;aderezos-y-salsas;50;11730;937492472494
Mayonesa light sachet 93 g;aderezos-y-salsas;50;3030;954189970326
Ají chileno botella 240 g;aderezos-y-salsas;50;4190;712017633401
Salsa de Soya light 500 cc;aderezos-y-salsas;50;9490;430266344350
Aderezo Squeeze Garlic 350 g;aderezos-y-salsas;50;15290;404799914010
Aliño César Gourmet Envase 250 g;aderezos-y-salsas;50;5890;509292932922
Ketchup regular doypack 100 g;aderezos-y-salsas;50;2260;768526815541
Mostaza doypack 1 kg;aderezos-y-salsas;50;3260;352493225663
Ají Chileno 240 g;aderezos-y-salsas;50;2990;91827856302
Ketchup light doypack 500 g;aderezos-y-salsas;50;6190;958810262892
Ketchup sin azúcar 350 g;aderezos-y-salsas;50;9830;145790244048
Ketchup regular doypack 240 g;aderezos-y-salsas;50;4260;346697746788
Mayonesa Supreme light 380 g;aderezos-y-salsas;50;17760;182350266114
Salsa para Sandwich Kühne 250 g;aderezos-y-salsas;50;8330;702605948815
Aji chileno Don Juan, 100 g;aderezos-y-salsas;50;1190;485266363685
Ají salsa Máxima 1 kg;aderezos-y-salsas;50;3990;483342314454
Aliño Ajo Ciboulette Gourmet Envase 250 g;aderezos-y-salsas;50;5860;331911094573
Mayonesa 500 g;aderezos-y-salsas;50;12730;375689618504
Salsa de ajo 100 g;aderezos-y-salsas;50;2260;227012214617
Mayonesa sabor palta frasco 312 g;aderezos-y-salsas;50;8490;300272662513
Mayonesa Low Fat Original doypack 700 g;aderezos-y-salsas;50;11330;47052691727
Mostaza regular doypack 100 g;aderezos-y-salsas;50;2230;921427677397
Mostaza Stoneground 340 g;aderezos-y-salsas;50;6660;789759440941
Ají chileno en crema botella 240 g;aderezos-y-salsas;50;3560;880931088017
Salsa de Soya Light Bridge Pearl River 150 cc;aderezos-y-salsas;50;5890;54829400225
Mostaza 350 g;aderezos-y-salsas;50;6470;300264578561
Mostaza Dijon 340 g;aderezos-y-salsas;50;6660;489027376325
Salsa de Soya light 165 cc;aderezos-y-salsas;50;5730;982748376188
Salsa picante tabasco botella 60 ml;aderezos-y-salsas;50;12130;821998293269
Salsa BBQ honey 510 g;aderezos-y-salsas;50;8330;38749836536
Ketchup regular doypack 250 g;aderezos-y-salsas;50;4930;874558834453
Salsa de Ají Chipotle La Costeña 145 grs.;aderezos-y-salsas;50;6130;811822651663
Mayonesa sabor ajo 372 g;aderezos-y-salsas;50;6390;365082837812
Ají Pebre Gourmet Frasco 170 grs.;aderezos-y-salsas;50;4590;349327227989
Aliño Yoghurt Eneldo Gourmet Envase 250 g.;aderezos-y-salsas;50;5630;625629140417
Ají Merken Don Juan Extracto. 100grs.;aderezos-y-salsas;50;4990;342570531519
Extracto de ají chileno frasco 100 g;aderezos-y-salsas;50;4330;119854804640
Crema Huancaína 450 g;aderezos-y-salsas;50;15860;88323396425
Ají merken 240 g;aderezos-y-salsas;50;3530;659414441867
Sazonador ají chipotle 30 g;aderezos-y-salsas;50;3830;287043305205
Ketchup 397 g;aderezos-y-salsas;50;9330;762998501010
Mostaza suave vintage 450 g;aderezos-y-salsas;50;14660;67676211459
Salsa bloody mary Tabasco 946 ml;aderezos-y-salsas;50;24390;275064673137
Ají en crema 350 g;aderezos-y-salsas;50;6590;335573756119
Salsa Mexicana Casera La Costeña 250 grs.;aderezos-y-salsas;50;6830;919283695951
Salsa BBQ original 510 g;aderezos-y-salsas;50;10660;82728191470
Salsa BBQ hickory 510 g;aderezos-y-salsas;50;8330;491763474993
Ají pebre en crema botella 240 g;aderezos-y-salsas;50;3530;307720194236
Mostaza fuerte vintage 450 g;aderezos-y-salsas;50;14660;857215966559
Mostaza Spicy Brown 340 g;aderezos-y-salsas;50;6660;723352148732
Mostaza Horserad 340 g;aderezos-y-salsas;50;6660;254434679863
Salsa BBQ hickory 510 g;aderezos-y-salsas;50;10660;626083962234
Salsa ají Máxima 240 g;aderezos-y-salsas;50;2930;80448916808
Ají pebre 450 g;aderezos-y-salsas;50;14660;381179742275
Ketchup 350 g;aderezos-y-salsas;50;8870;230717817314
Ají en crema vintage 450 g;aderezos-y-salsas;50;14420;587074531368
Mostaza de Dijón Bornier 370 g;aderezos-y-salsas;50;16530;280240316217
Ketchup vintage 450 g;aderezos-y-salsas;50;16890;290446026507
Salsa Picante Tabasco Botella 150 cc;aderezos-y-salsas;50;23160;557726741545
Uchucuta 400 g;aderezos-y-salsas;50;15730;5504019394
Salsa Verde de Habanero La Costeña 150 grs.;aderezos-y-salsas;50;6130;42456591425
Salsa Taquera La Costeña 250 grs.;aderezos-y-salsas;50;6830;651397390623
Pack complepack 480 g;aderezos-y-salsas;50;6160;952797779137
Pasta de ají con oliva y ajo 145 g;aderezos-y-salsas;50;7960;833421608382
Salsa de soya 591 ml;aderezos-y-salsas;50;26060;882169967047
Ají pebre doypack 500 g;aderezos-y-salsas;50;7130;4045788425
Salsa Tabasco 60 ml, Habanero;aderezos-y-salsas;50;12890;424134087802
Pack sopaipack 480 g;aderezos-y-salsas;50;6160;444264220849
Salsa Wasabi 262 ml;aderezos-y-salsas;50;25460;679670589314
Salsa arriera La Costeña 250 g;aderezos-y-salsas;50;6830;786926956273
Ketchup 190 g;aderezos-y-salsas;50;3660;610584301865
Pasta ají criolla ahumada 145 g;aderezos-y-salsas;50;7960;287562774322
Chimichurri 250 g;aderezos-y-salsas;50;10390;277550202767
Aderezo vegano original low fat 350 g;aderezos-y-salsas;50;14990;44353450552
Salsa ají toro diablo 100 g;aderezos-y-salsas;50;7960;80719890003
Salsa de soya con dispensador 148 ml;aderezos-y-salsas;50;13890;622307695721
Salsa Verde Tabasco Frasco 60 cc;aderezos-y-salsas;50;12130;550250465058
Salsa Roja de Habanero La Costeña 150 grs.;aderezos-y-salsas;50;6130;557927451325
Adobo chileno 250 g;aderezos-y-salsas;50;10390;112553971991
Mayonesa de soya ajo Eggless 352 g;aderezos-y-salsas;50;9230;429798187671
Mayonesa Eggless arveja, 352 g;aderezos-y-salsas;50;9160;271603895069
Ketchup tamaño grande 1.8 kg;aderezos-y-salsas;50;16660;418820115047
Spaghetti N 5 Trattoria Bolsa 400 g, Con huevos frescos;pastas-y-salsas;50;0;291203199570
Salsa de tomate natural 200 g;pastas-y-salsas;50;960;285565484982
Spaghetti N° 5 Máxima 400 g;pastas-y-salsas;50;0;674056232379
Salsa de tomate italiana 200 g;pastas-y-salsas;50;0;931574570781
Spaghetti N°5 al huevo 400 g;pastas-y-salsas;50;5720;972059012609
Spaghetti N°5 400 g;pastas-y-salsas;50;3060;957242599297
Pack 3 un. spaghetti n5 400 g + salsa italiana 200 g;pastas-y-salsas;50;9190;762012079801
Spaghetti N° 5 bolsa 400 g;pastas-y-salsas;50;6060;647526019905
Espirales Máxima 400 g;pastas-y-salsas;50;0;264696416953
Tallarines N° 87 bolsa 400 g;pastas-y-salsas;50;6060;337308945474
Salsa de Tomates italiana pack 6 un.;pastas-y-salsas;50;8490;653086884944
Salsa de tomate italiana 6 un. 200 g;pastas-y-salsas;50;9330;539094330191
Fideos mostaccioli 400 g;pastas-y-salsas;50;3060;219156907809
Espirales al huevo 400 g;pastas-y-salsas;50;5720;383754202310
Salsa de Tomate Maggi Tuco con Carne 245g;pastas-y-salsas;50;4490;789578923284
Espirales 400 g;pastas-y-salsas;50;6060;798387465992
Tallarín N°77 Máxima 400 g;pastas-y-salsas;50;1460;312702972973
Fideos para sopa mariposas 250 g;pastas-y-salsas;50;2290;426592089336
Spaghetti N°5 Tr3s 400 g;pastas-y-salsas;50;5590;950459436465
Salsa de tomate italiana 200 g;pastas-y-salsas;50;1590;513449239465
Salsa de Tomate Maggi Tuco con Carne Pack 980g;pastas-y-salsas;50;0;200941167712
Espirales 400 g;pastas-y-salsas;50;3060;94673600647
Cabellos de ángel 400 g;pastas-y-salsas;50;6060;279996309357
Tallarines N° 87 espinaca 400 g;pastas-y-salsas;50;3060;533208105906
Espirales Tr3s 400 g;pastas-y-salsas;50;5590;607364791136
Lasaña precocida 360 g;pastas-y-salsas;50;4990;146190872326
Cabellos de ángel vitaminiza 400 g;pastas-y-salsas;50;2330;319208693718
Ravioli carne 400 g;pastas-y-salsas;50;6390;178195451395
Fideos para sopa granizo 250 g;pastas-y-salsas;50;2290;723318819966
Spaghetti N°5 integrales 400 g;pastas-y-salsas;50;5590;604610007209
Fideos para sopa Dedalitos 250 g;pastas-y-salsas;50;2290;457350271306
Spaghetti N 5 Vivo Bolsa 350 g;pastas-y-salsas;50;2930;438027037863
Salsa de Tomate Pomarola natural doypack 200 g;pastas-y-salsas;50;2230;437775187943
Corbatas vitaminizadas 400 g;pastas-y-salsas;50;0;160316323069
Corbatas 400 g;pastas-y-salsas;50;6060;215956255616
Spaghetti N°5 integral 400 g;pastas-y-salsas;50;3330;429986723517
Caracoquesos caja 296 g;pastas-y-salsas;50;4830;342624607417
Salsa de Tomate Toscana a la bolognesa doypack 200 g;pastas-y-salsas;50;2560;610305904191
Spaghetti N°5 tricolorri tomate clásica y espinacas 400 g;pastas-y-salsas;50;3060;770976718357
Corbatas 400 g;pastas-y-salsas;50;3060;867023557073
Canutos vitaminizados 400 g;pastas-y-salsas;50;2330;2866611318
